sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s22-110-11,u011,2025-06-09,16.32259228127964,16.32259228127964,2.129033775819083,0.0,0,2.75,variable,0.0
s22-110-15,u015,2025-06-09,25.69521842075794,1.518,0.19799999999999998,0.9409228606216602,0,4.0,variable,0.0547657699465639
s22-110-35,u035,2025-06-09,19.397399155029834,19.397399155029834,2.5300955419604123,0.0,0,5.5,regular,0.0
s22-110-4,u004,2025-06-09,19.617246155040807,19.617246155040807,2.5587712376140175,0.0,0,5.25,regular,0.0
s22-110-21,u021,2025-06-09,8.91325162535544,5.87725162535544,0.76659803808984,0.34061643579807843,0,7.0,regular,0.0
s22-110-31,u031,2025-06-09,11.797703303994235,11.797703303994235,1.5388308657383782,0.0,0,5.5,variable,0.0
s22-110-24,u024,2025-06-09,9.33359726945909,5.335708373394745,0.6959619617471405,0.4283331260869835,0,6.0,regular,0.0
s22-110-43,u043,2025-06-09,27.32227000444955,27.32227000444955,3.5637743484064615,0.0,0,6.0,regular,0.0
s22-110-23,u023,2025-06-09,21.487731635565787,21.487731635565787,2.8027476046390145,0.0,0,5.75,regular,0.0
s22-110-38,u038,2025-06-09,15.42394627275764,10.86994627275764,1.4178190790553438,0.29525517785571187,0,7.75,regular,0.0
s22-110-50,u050,2025-06-09,20.292717442307833,13.993017442307835,1.8251761881271085,0.3104414190908653,0,6.75,variable,0.0
s22-110-32,u032,2025-06-09,17.099732606908105,9.378648374644548,1.2233019619101584,0.45153245432295963,0,6.0,regular,0.0
s22-110-29,u029,2025-06-09,26.66672631314946,26.66672631314946,3.4782686495412327,0.0,0,7.5,regular,0.0
s22-110-40,u040,2025-06-09,11.926380090376677,11.926380090376677,1.5556147943969576,0.0,0,7.0,regular,0.0
s22-110-33,u033,2025-06-09,24.402486383498243,15.294486383498239,1.994933006543248,0.373240654942405,0,6.75,variable,0.0
s22-110-3,u003,2025-06-09,11.3212205621122,7.317726282746024,0.9544860368799162,0.35362744303068716,0,7.0,regular,0.0
s22-110-39,u039,2025-06-09,18.60844487133052,10.554141902184618,1.376627204632776,0.43283052532535526,0,7.75,variable,0.0
