sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s33-110-7,u007,2025-06-09,16.362833091336118,9.136744840463507,1.191749327016979,0.44161596042305895,0,3.0,variable,0.0
s33-110-24,u024,2025-06-09,8.391802258535277,6.072000000004702,0.7920000000006132,0.27643671610244525,0,5.75,regular,0.0
s33-110-58,u058,2025-06-09,13.954807693327771,9.13106811176177,1.1910088841428395,0.34566865323929763,0,4.25,new,0.0
s33-110-6,u006,2025-06-09,19.35159535324849,12.662355449459064,1.6516115803642255,0.3456686532393065,0,4.75,variable,0.0
s33-110-0,u000,2025-06-09,28.351488024701258,19.520716286765154,2.546180385230238,0.3114747180198192,0,5.25,regular,0.0
s33-110-17,u017,2025-06-09,22.2619715045596,16.136762856858716,2.1047951552424413,0.2751422373551392,0,6.5,regular,0.0
s33-110-34,u034,2025-06-09,10.85935851238035,8.286414053872235,1.162017347232639,0.23693337461644692,0,5.75,variable,0.0
s33-110-35,u035,2025-06-09,20.25794529492751,15.458161953404879,2.167723243058802,0.23693337461645103,0,5.75,regular,0.0
s33-110-40,u040,2025-06-09,21.587396646649292,16.472621909974812,2.309982616044908,0.23693337461645125,0,6.5,regular,0.0
s33-110-43,u043,2025-06-09,23.27693322220459,17.76185088314586,2.4907732960230113,0.2369333746164517,0,4.75,variable,0.0
s33-110-14,u014,2025-06-09,18.868731064118627,15.273325294350167,2.304468777554152,0.19054836054161572,0,6.0,regular,0.0
s33-110-15,u015,2025-06-09,13.317361840946734,10.779760375415,1.6264710359995354,0.1905483605416053,0,6.5,variable,0.0
s33-110-18,u018,2025-06-09,24.401845747716127,19.752114046299283,2.980237062535622,0.1905483605416214,0,6.0,variable,0.0
s33-110-32,u032,2025-06-09,28.122423999652035,22.76374221206192,3.434637328610601,0.19054836054162394,0,5.5,regular,0.0
s33-110-8,u008,2025-06-09,18.668553145265264,15.11129094975095,2.280020723130897,0.1905483605416154,0,5.75,regular,0.0
s33-110-51,u051,2025-06-09,10.325707328196449,9.149160134332242,1.5190300002218338,0.11394349621467637,0,6.5,regular,0.0
s33-110-41,u041,2025-06-09,14.018505893608573,13.797089668339307,2.510946514480551,0.015794566621412653,0,6.75,regular,0.0
s33-110-53,u053,2025-06-09,22.425521142650254,22.425521142650254,4.132282595767292,0.0,0,6.75,regular,0.0
s33-110-47,u047,2025-06-09,17.839572520724193,17.839572520724193,3.2872437868618904,0.0,0,7.25,regular,0.0
s33-110-49,u049,2025-06-09,26.309694721459813,26.309694721459813,4.848007451236896,0.0,0,6.75,variable,0.0
s33-110-21,u021,2025-06-09,19.513579948619316,19.513579948619316,3.595708045751291,0.0,0,7.75,regular,0.0
s33-110-20,u020,2025-06-09,23.086803567262965,23.086803567262965,4.25413509750991,0.0,0,7.25,variable,0.0
s33-110-22,u022,2025-06-09,25.34853552639449,25.34853552639449,4.670897568783536,0.0,0,7.75,regular,0.0
s33-110-38,u038,2025-06-09,23.43180081085242,23.43180081085242,4.317706690615991,0.0,0,6.5,regular,0.0
s33-110-55,u055,2025-06-09,30.81149494037015,30.81149494037015,5.677540489773283,0.0,0,8.5,new,0.0
s33-110-23,u023,2025-06-09,14.594134220119463,14.594134220119463,2.6892167390213144,0.0,0,10.0,variable,0.0
s33-110-44,u044,2025-06-09,23.993776103023748,23.993776103023748,4.421260169008707,0.0,0,10.5,variable,0.0
