sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s11-110-56,u056,2025-06-09,13.892155357375604,11.536800000000001,1.5047999999999997,0.1695457109990568,0,5.5,new,0.0
s11-110-3,u003,2025-06-09,14.798623058796355,14.798623058796355,1.9302551815821332,0.0,0,6.25,regular,0.0
s11-110-10,u010,2025-06-09,18.177178344536685,6.0579614682570435,0.7901688871639622,0.6667270709770079,0,6.0,variable,0.0
s11-110-12,u012,2025-06-09,24.39663031130889,17.001600000000003,2.2175999999999996,0.3031168738037142,0,5.25,variable,0.0
s11-110-9,u009,2025-06-09,23.849852401248004,19.126800000000003,2.4947999999999997,0.19803277277308662,0,5.75,regular,0.0
s11-110-21,u021,2025-06-09,19.557675511784073,9.411599999999998,1.2275999999999998,0.5187771678526298,0,5.25,variable,0.0
s11-110-43,u043,2025-06-09,13.068838531742955,13.068838531742955,1.7046311128360372,0.0,0,6.5,regular,0.0
s11-110-57,u057,2025-06-09,21.18267810347074,16.698000000000004,2.178,0.21171440558953347,0,6.5,new,0.0
s11-110-23,u023,2025-06-09,14.17867792350585,3.036,0.39599999999999996,0.7858756636987412,0,5.75,variable,0.0
s11-110-28,u028,2025-06-09,15.71830460572815,10.626000000000001,1.386,0.3239728923354993,0,5.5,variable,0.0
s11-110-32,u032,2025-06-09,22.22604155823217,16.698000000000004,2.4749999999999996,0.2487191227348653,0,7.0,regular,0.0
s11-110-26,u026,2025-06-09,20.731504048806997,13.054800000000002,2.2967999999999997,0.37029170824915403,0,7.25,regular,0.0
s11-110-33,u033,2025-06-09,12.922628005811523,7.59,1.287,0.4126581685562217,0,8.25,regular,0.0
s11-110-44,u044,2025-06-09,29.776210824477772,24.288000000000007,3.762,0.1843152863481924,0,6.0,regular,0.0
s11-110-41,u041,2025-06-09,21.42479368855309,16.0908,2.8709999999999996,0.248963596387066,0,6.5,regular,0.0
s11-110-45,u045,2025-06-09,12.001868581363656,3.036,0.9899999999999999,0.7470393897901648,0,6.25,regular,0.0
s11-110-53,u053,2025-06-09,24.790985447699953,19.430400000000002,3.7224,0.21623123691508161,0,7.75,regular,0.0
s11-110-14,u014,2025-06-09,21.471011976644736,15.180000000000003,2.574,0.2930002546450923,0,7.25,variable,0.0
s11-110-18,u018,2025-06-09,22.304108336008596,17.99017694120365,3.237544818417867,0.19341420557218025,0,7.75,regular,0.0
s11-110-46,u046,2025-06-09,12.705147973111359,8.5008,2.4749999999999996,0.3309168836135765,0,6.5,regular,0.0
s11-110-7,u007,2025-06-09,16.23975992764156,11.536800000000001,3.762,0.28959540957478636,0,7.5,regular,0.0
s11-110-11,u011,2025-06-09,11.294378302105773,7.59,2.4749999999999996,0.32798425933856956,0,7.0,regular,0.0
s11-110-59,u059,2025-06-09,24.177321568387978,20.644800000000004,5.3658,0.1461088879674236,0,7.5,new,0.0
s11-110-5,u005,2025-06-09,17.042487282195534,17.001600000000003,5.247,0.002399138196115702,0,9.0,regular,0.0
s11-110-51,u051,2025-06-09,21.109008187073634,21.109008187073634,4.507372234915315,0.0,0,9.75,variable,0.0
s11-110-30,u030,2025-06-09,25.588792117504752,24.895200000000003,6.5736,0.02710530900871555,0,8.0,variable,0.0
s11-110-35,u035,2025-06-09,17.30312328305089,17.30312328305089,2.791122809690507,0.0,0,10.5,variable,0.0
s11-110-24,u024,2025-06-09,15.04718534635844,15.04718534635844,4.6356763495250135,0.0,0,8.75,regular,0.0
s11-110-54,u054,2025-06-09,14.731542952778636,14.731542952778636,4.209764006340859,0.0,0,10.5,new,0.0
s11-111-48,u048,2025-06-10,24.632900302451127,0.0,0.0,1.0,0,1.25,variable,0.6918755036229027
s11-111-28,u028,2025-06-10,17.418820936303316,7.59,0.9899999999999999,0.5642644225028255,0,2.25,variable,0.21567596050508575
s11-111-12,u012,2025-06-10,20.653544837846347,11.233199999999998,1.4651999999999996,0.45611273569775523,0,3.25,variable,0.044522373523083414
s11-111-21,u021,2025-06-10,27.41989348428671,20.644800000000004,2.6927999999999996,0.2470867907699661,0,4.25,variable,0.05885848846245778
s11-111-9,u009,2025-06-10,25.3230646605133,23.073600000000003,3.0095999999999994,0.0888306644819703,0,5.0,regular,0.0
s11-111-22,u022,2025-06-10,13.907300440003517,7.893599999999998,1.0295999999999998,0.43241321102875363,0,5.0,variable,0.0
s11-111-16,u016,2025-06-10,12.865200222799674,0.0,0.0,1.0,0,4.25,variable,0.0
s11-111-35,u035,2025-06-10,22.16679388964331,15.483600000000003,2.0195999999999996,0.30149573830637744,0,5.75,variable,0.0
s11-111-27,u027,2025-06-10,12.646143258895936,3.036,0.693,0.7599268063119304,0,5.0,variable,0.0
s11-111-32,u032,2025-06-10,21.466685536063064,16.3944,2.3165999999999993,0.23628638559696846,0,6.25,regular,0.0
s11-111-41,u041,2025-06-10,29.646567709165332,24.591600000000003,3.5045999999999995,0.17050768772813352,0,6.0,regular,0.0
s11-111-57,u057,2025-06-10,24.967737204722447,20.0376,2.6135999999999995,0.19746031305511935,0,6.75,new,0.0
s11-111-45,u045,2025-06-10,20.329222079821562,12.144000000000002,1.8809999999999998,0.4026333151206052,0,5.5,regular,0.0
s11-111-56,u056,2025-06-10,18.058883435970838,9.108,1.188,0.4956498815503674,0,5.25,new,0.0
s11-111-14,u014,2025-06-10,18.503386811485502,12.144000000000002,1.5839999999999999,0.3436877192416512,0,6.0,variable,0.0
s11-111-52,u052,2025-06-10,13.5294502421165,7.59,1.287,0.43900159546965845,0,7.0,regular,0.0
s11-111-55,u055,2025-06-10,17.93975932331649,10.929599999999999,2.0195999999999996,0.39076105743544254,0,6.25,new,0.0
s11-111-33,u033,2025-06-10,13.16538373362697,6.982799999999999,1.8017999999999996,0.4696090792883948,0,7.25,regular,0.0
s11-111-40,u040,2025-06-10,25.6518738711605,22.162800000000004,3.3659999999999997,0.1360163350515745,0,6.75,regular,0.0
s11-111-6,u006,2025-06-10,14.556736237569684,4.554,1.4849999999999999,0.6871551475772077,0,5.5,regular,0.0
s11-111-1,u001,2025-06-10,8.905435477186362,2.4287999999999994,0.7919999999999997,0.7272676887927586,0,6.75,regular,0.0
s11-111-11,u011,2025-06-10,12.58043421518828,9.108,2.9699999999999998,0.2760186298654168,0,7.0,regular,0.0
s11-111-59,u059,2025-06-10,19.544353566549916,17.608800000000002,3.96,0.09903390050528993,0,7.75,new,0.0
s11-111-42,u042,2025-06-10,27.272777081380287,20.644800000000004,5.3658,0.24302538247582228,0,6.75,regular,0.0
