sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s11-110-56,u056,2025-06-09,13.892155357375604,13.892155357375604,1.812020264005513,0.0,0,5.5,new,0.0
s11-110-3,u003,2025-06-09,14.798623058796355,14.798623058796355,1.9302551815821327,0.0,0,6.25,regular,0.0
s11-110-10,u010,2025-06-09,18.177178344536685,18.177178344536685,2.370936305809132,0.0,0,6.0,variable,0.0
s11-110-12,u012,2025-06-09,24.39663031130889,24.39663031130889,3.1821691710402886,0.0,0,5.25,variable,0.0
s11-110-9,u009,2025-06-09,23.849852401248004,23.849852401248004,3.1108503132062606,0.0,0,5.75,regular,0.0
s11-110-21,u021,2025-06-09,19.557675511784073,13.9656,1.8215999999999997,0.2859274103619668,0,5.25,variable,0.0
s11-110-43,u043,2025-06-09,13.068838531742955,13.068838531742955,1.7046311128360372,0.0,0,6.5,regular,0.0
s11-110-57,u057,2025-06-09,21.18267810347074,21.18267810347074,2.7629580134961826,0.0,0,6.5,new,0.0
s11-110-23,u023,2025-06-09,14.17867792350585,0.9107999999999994,0.29699999999999976,0.9357626991096224,0,5.75,variable,0.0
s11-110-28,u028,2025-06-09,15.71830460572815,15.71830460572815,2.05021364422541,0.0,0,5.5,variable,0.0
s11-110-32,u032,2025-06-09,22.22604155823217,22.22604155823217,3.253852953308196,0.0,0,7.0,regular,0.0
s11-110-26,u026,2025-06-09,20.731504048806997,6.072,1.9799999999999998,0.707112422441467,0,7.25,regular,0.0
s11-110-33,u033,2025-06-09,12.922628005811523,12.922628005811523,1.6855601746710678,0.0,0,8.25,regular,0.0
s11-110-44,u044,2025-06-09,29.776210824477772,9.411599999999998,2.7125999999999997,0.6839221734599247,0,6.0,regular,0.0
s11-110-41,u041,2025-06-09,21.42479368855309,14.136593649651797,3.6259035195197993,0.3401759729800926,0,6.5,regular,0.0
s11-110-45,u045,2025-06-09,12.001868581363656,0.9107999999999994,0.29699999999999976,0.9241118169370495,0,6.25,regular,0.0
